candidate,captions,file,target,category,image_path
B002KHN8A0,"['is tighter fitting with floral print', 'is red with floral pattern']",cap.dress.train.json,B002PJ5EOQ,dress,data\images\pics\B002KHN8A0.png
B006W1VGOU,"['is shorter', 'is striped and a bit shorter']",cap.dress.train.json,B006WJC8K8,dress,data\images\pics\B006W1VGOU.png
B009LUJQ7S,"['Is more elegant', 'has three quarter length sleeves and is fully patterned']",cap.dress.train.json,B009MP8HVS,dress,data\images\pics\B009LUJQ7S.png
B007XD6H9A,"['Is more revealing and whimsical', 'is animal print with longer sleeves']",cap.dress.train.json,B00858S4M0,dress,data\images\pics\B007XD6H9A.png
B007XDE70G,"['is longer and less revealing', 'is longer and less revealing']",cap.dress.train.json,B009AO2FS2,dress,data\images\pics\B007XDE70G.png
B0037Z7LOI,"['has a tighter fit and is sequence', 'is shorter and shinier']",cap.dress.train.json,B00632P0MC,dress,data\images\pics\B0037Z7LOI.png
B00CDZCIDC,"['is bright green with a brown belt', 'is green']",cap.dress.train.json,B00E1QB62A,dress,data\images\pics\B00CDZCIDC.png
B00ATYH2DA,"['has thicker sleeves and solid black', 'Is black and more flowing']",cap.dress.train.json,B00AQTODZ8,dress,data\images\pics\B00ATYH2DA.png
B00BOEM842,"['is more blue', 'too loud']",cap.dress.train.json,B00BOEMFMC,dress,data\images\pics\B00BOEM842.png
B007T0JD98,"['has lots of pink ruffles', 'is pink and more frilly']",cap.dress.train.json,B0077V74J0,dress,data\images\pics\B007T0JD98.png
B00APC9I8S,"['has very short sleeves', 'is cap sleeved two piece outfit.']",cap.dress.train.json,B009KQVPPE,dress,data\images\pics\B00APC9I8S.png
B00DQ51R2G,"['Is a darker', 'is black and more revealing']",cap.dress.train.json,B00B1OSUM4,dress,data\images\pics\B00DQ51R2G.png
B007WAEN86,"['is black and has a u shaped neck', 'is less red and more black']",cap.dress.train.json,B00902B6BQ,dress,data\images\pics\B007WAEN86.png
B00BUZHBGA,"['is no shoulder and has belt', 'is strapless with a belt and more red in colour']",cap.dress.train.json,B00BRUTG66,dress,data\images\pics\B00BUZHBGA.png
B00EPLZNXY,"['is floor long and printed black and white', 'is printed and looser']",cap.dress.train.json,B00DH06XU6,dress,data\images\pics\B00EPLZNXY.png
B005SN1PVC,"['has blue yellow abstract print and is shorter', 'is more colorful']",cap.dress.train.json,B007V1QDNO,dress,data\images\pics\B005SN1PVC.png
B007GB209U,"['its longer and more colorful print', 'has colorful stripes']",cap.dress.train.json,B008SCGZVK,dress,data\images\pics\B007GB209U.png
B0052C9JUI,"['Is a strapless geometric pattern dress.', 'has more blue and more designs']",cap.dress.train.json,B0052C9J3U,dress,data\images\pics\B0052C9JUI.png
B00AX35G4O,"['has thinner straps and is lighter', 'Is lighter in color and more modest']",cap.dress.train.json,B00EDQ5962,dress,data\images\pics\B00AX35G4O.png
B00CGTC9DY,"['Is belted', 'is short sleeves and bold green printed']",cap.dress.train.json,B00B8QNLA6,dress,data\images\pics\B00CGTC9DY.png
B007RM3HMW,"[' blue', 'is pink and white']",cap.dress.train.json,B003DZ0ZQ8,dress,data\images\pics\B007RM3HMW.png
B0088MVHJ0,"['is more blue and revealing', 'is blue and more revealing']",cap.dress.train.json,B007TFM2YQ,dress,data\images\pics\B0088MVHJ0.png
B00DSDMNCE,"['if more flowing', 'more flowing and dark']",cap.dress.train.json,B00CQ9EN10,dress,data\images\pics\B00DSDMNCE.png
B007FP4YBO,"['is a two color dress with less sleeves', 'is two-toned and tighter']",cap.dress.train.json,B005UXBYNE,dress,data\images\pics\B007FP4YBO.png
B00F9YP0U2,"['is off one shoulder', 'is red with one strap']",cap.dress.train.json,B0041FILI8,dress,data\images\pics\B00F9YP0U2.png
B008CQJ9D8,"['has more sequence and is darker', 'is more pink and less revealing']",cap.dress.train.json,B0051931YC,dress,data\images\pics\B008CQJ9D8.png
B00B0Q6VC4,"['is fuchsia pink colored', 'is a solid magenta color']",cap.dress.train.json,B008595Q9I,dress,data\images\pics\B00B0Q6VC4.png
B003YDYR5E,"['has only one color with a furrier bottom', 'has no sleeves']",cap.dress.train.json,B002ZG8RUW,dress,data\images\pics\B003YDYR5E.png
B0069TCQ3A,"['Is black solid color.', 'is black with shorter sleeves']",cap.dress.train.json,B004OBZ9PC,dress,data\images\pics\B0069TCQ3A.png
B008NG1LH4,"['Longer and no stripes', 'has long sleeves']",cap.dress.train.json,B00E1UZ63Q,dress,data\images\pics\B008NG1LH4.png
B0054GX868,"['is blue in color tight skirt and slim fit', 'has side slits and is blue']",cap.dress.train.json,B00DBJZAFC,dress,data\images\pics\B0054GX868.png
B00A36NLFW,"['is longer', 'has shorter sleeves and no neck trim']",cap.dress.train.json,B00A36MTLE,dress,data\images\pics\B00A36NLFW.png
B005GYGK4A,"['has short sleeves and is brown and black', 'has a tan short sleeved top']",cap.dress.train.json,B008PCHXYG,dress,data\images\pics\B005GYGK4A.png
B0094N8PX8,"['is a pale purple with spaghetti straps', 'is a more clean white without arms.']",cap.dress.train.json,B0097JHMOW,dress,data\images\pics\B0094N8PX8.png
B00BM9KPSK,"['is more casual with tank top', 'has stripes and is black and white']",cap.dress.train.json,B00A16FGUW,dress,data\images\pics\B00BM9KPSK.png
B0042ET3NK,"['is lighter', 'has straps instead of sleeves and is a brighter pattern']",cap.dress.train.json,B001VEHYLW,dress,data\images\pics\B0042ET3NK.png
B003WE9T8U,"['Is a short white cold shoulder dress with a belt.', 'Light & Dark color']",cap.dress.train.json,B006NV6CVG,dress,data\images\pics\B003WE9T8U.png
B00D68E1Y4,"['is off white with black sports and brown belt', 'is less revealing and yellow']",cap.dress.train.json,B00CI42NVA,dress,data\images\pics\B00D68E1Y4.png
B006O3EH7Y,"['is dark blue long with a long slit and a single left sleeve', 'has one sleeve and is blue']",cap.dress.train.json,B008S4CQCU,dress,data\images\pics\B006O3EH7Y.png
B00AHGCAW8,"['is a turtleneck dress', 'is warmer']",cap.dress.train.json,B00DQ08TOK,dress,data\images\pics\B00AHGCAW8.png
B006ZJ76NE,"[' has no sleeves', ""doesn't have sleeves""]",cap.dress.train.json,B00C40YH8U,dress,data\images\pics\B006ZJ76NE.png
B00CIETF8O,"['is more casual with sleeves and lighter colored', 'deep v']",cap.dress.train.json,B00CEIVAT6,dress,data\images\pics\B00CIETF8O.png
B00B7DOKTQ,"['is shorter and has floral print', 'is more floral']",cap.dress.train.json,B004RNZKGU,dress,data\images\pics\B00B7DOKTQ.png
B008PHPA3C,"['is lighter with an animal print', 'has straps instead of sleeves and has a brighter pattern']",cap.dress.train.json,B008GZTEMQ,dress,data\images\pics\B008PHPA3C.png
B0085J4K4U,"['is shorter and shinier', 'has pockets and is above the knee']",cap.dress.train.json,B0094D087E,dress,data\images\pics\B0085J4K4U.png
B009P84EDM,"['short multi colored dress', 'hits above the knee and is striped.']",cap.dress.train.json,B009ZRKV6W,dress,data\images\pics\B009P84EDM.png
B006IN83FW,"['patterned and has a higher neckline', 'has white']",cap.dress.train.json,B0085JGW3C,dress,data\images\pics\B006IN83FW.png
B007R1PZVE,"['has no sleeves and two strips at te bottom', 'has a pink strip along the bottom without sleeves.']",cap.dress.train.json,B0082ABFEA,dress,data\images\pics\B007R1PZVE.png
B00A3Q8G8Y,"['is brighter in color', 'has more fabric']",cap.dress.train.json,B0073AFLI6,dress,data\images\pics\B00A3Q8G8Y.png
B007VCCKPS,"['Is darker and more patterned', 'Is more fitted and fun']",cap.dress.train.json,B0099NV9N6,dress,data\images\pics\B007VCCKPS.png
B00EC135HS,"['black dress with collars and buttons', 'is 3/4 sleeves and solid black']",cap.dress.train.json,B00A3UTD5U,dress,data\images\pics\B00EC135HS.png
B00BR6QL7W,"['the provided productut looks more expensive than the desired', 'has a higher']",cap.dress.train.json,B0089E64S6,dress,data\images\pics\B00BR6QL7W.png
B008HRM9WU,"['peplum white dress with skirt and top', 'is solid white']",cap.dress.train.json,B00FFBEY88,dress,data\images\pics\B008HRM9WU.png
B00E99QK66,"['is lighter and has shorter sleeves', 'is lighter and has shorter sleeves']",cap.dress.train.json,B00E1MCUY2,dress,data\images\pics\B00E99QK66.png
B007K4XTKC,"['has longer sleeves and darker colors', 'is sea through']",cap.dress.train.json,B005G0482K,dress,data\images\pics\B007K4XTKC.png
B006W4WKHE,"['is a half strap', 'is more blue with an animal print']",cap.dress.train.json,B007WPHBGW,dress,data\images\pics\B006W4WKHE.png
B00DYB1Q28,"['is a bit more colorful', 'All pink and puple outlines of designs']",cap.dress.train.json,B00DNKC944,dress,data\images\pics\B00DYB1Q28.png
B0053ELL4W,"['more simple in solid yellow', 'is more promy and is yellow']",cap.dress.train.json,B003NSXZ94,dress,data\images\pics\B0053ELL4W.png
B0098QGAWE,"['has longer sleeves and orange colored', 'has longer sleeves']",cap.dress.train.json,B008BMQ50S,dress,data\images\pics\B0098QGAWE.png
B008S4CQCU,"['is sleeveless and has a pattern', 'Has 2 shoulders and has a pattern']",cap.dress.train.json,B00D7FL946,dress,data\images\pics\B008S4CQCU.png
B00ADIDHBI,"['is white with stripes', 'has more lace and has straps']",cap.dress.train.json,B00AUQFOTQ,dress,data\images\pics\B00ADIDHBI.png
B002UWIYTU,"['Is maroon and has straps.', ' strapless top']",cap.dress.train.json,B00AXDA3T2,dress,data\images\pics\B002UWIYTU.png
B00CC24T24,"['is form fitted with no sleeves', 'has sleeves and lighter colors']",cap.dress.train.json,B00ECG1RDC,dress,data\images\pics\B00CC24T24.png
B00D7OS16G,"['is more flared and has higher neckline', 'has a darker top']",cap.dress.train.json,B00A7B7BH2,dress,data\images\pics\B00D7OS16G.png
B0070QMTYW,"['has longer sleeves and is looser', 'identical']",cap.dress.train.json,B0058YS7FI,dress,data\images\pics\B0070QMTYW.png
B009DMP114,"['is black and white', 'is longer and white instead of black']",cap.dress.train.json,B007C2AW1G,dress,data\images\pics\B009DMP114.png
B0067M3LGA,"['is dark red', 'longer']",cap.dress.train.json,B0087CI62W,dress,data\images\pics\B0067M3LGA.png
B00DN2E5UI,"['This dress has a tropical feel', 'hawaiian pattern and shallower neck']",cap.dress.train.json,B006QQPFPW,dress,data\images\pics\B00DN2E5UI.png
B009NCHCAM,"['is shorter and lighter', 'is more solid colored']",cap.dress.train.json,B009WJ0MZI,dress,data\images\pics\B009NCHCAM.png
B008PCI13I,"['is longer with solid stripes and pockets', 'has stripes']",cap.dress.train.json,B007WAF0YW,dress,data\images\pics\B008PCI13I.png
B00CY942GS,"['has darker colors', 'has a red top and grey bottom with sleeves added to it.']",cap.dress.train.json,B00F4MYSLG,dress,data\images\pics\B00CY942GS.png
B0073VE2X0,"['is darker in color with short sleeves', 'is shiny and shorter with short sleeves']",cap.dress.train.json,B0044WVG1C,dress,data\images\pics\B0073VE2X0.png
B00G0G376M,"['is blue and has a higher neckline', 'is blue and less revealing']",cap.dress.train.json,B00FKEHK6S,dress,data\images\pics\B00G0G376M.png
B00C931A8C,"['is a light blue fitted dress', 'is more professional']",cap.dress.train.json,B00DJZLXFE,dress,data\images\pics\B00C931A8C.png
B00CTT50XC,"['has longer sleeves', 'has longer sleeves']",cap.dress.train.json,B00CDAL83I,dress,data\images\pics\B00CTT50XC.png
B005TNPR9M,"['is gray and black with thicker straps', 'is black abd gret']",cap.dress.train.json,B005LJDHVY,dress,data\images\pics\B005TNPR9M.png
B00AO1VSVK,"['is an off shoulder and floral', 'is darker and one-armed']",cap.dress.train.json,B0055QA5JK,dress,data\images\pics\B00AO1VSVK.png
B004I6CSA2,"['has longer sleeves', 'has sleeves']",cap.dress.train.json,B00A77JXQS,dress,data\images\pics\B004I6CSA2.png
B007H9KZKM,"['is a grey skirt with white cross designs on it', 'shows less skin and is more monochromatic']",cap.dress.train.json,B004A7XK9M,dress,data\images\pics\B007H9KZKM.png
B000PIGECA,"['is less glamorous looking', 'has longer sleeves and is white colored']",cap.dress.train.json,B003HE66SG,dress,data\images\pics\B000PIGECA.png
B00CTKMK4S,"['has shorter sleeves with prints', 'has a printed image of a building']",cap.dress.train.json,B00D8WMJME,dress,data\images\pics\B00CTKMK4S.png
B009AAR4GE,"['is darker green and longer sleeves', 'More pleated and green']",cap.dress.train.json,B00CDCD4GK,dress,data\images\pics\B009AAR4GE.png
B00CKXPMQ2,"['is looser', 'flowing and cute']",cap.dress.train.json,B00AFXXH8O,dress,data\images\pics\B00CKXPMQ2.png
B00CP1DJFA,"['is black and flows', 'is black and formal.']",cap.dress.train.json,B00CHMVBNO,dress,data\images\pics\B00CP1DJFA.png
B0091QVUHQ,"['is name Jones New York', 'na']",cap.dress.train.json,B00B2JHHBS,dress,data\images\pics\B0091QVUHQ.png
B00937VQIQ,"['is a striped jacket', 'is pants and a jacket']",cap.dress.train.json,B00BJEP6OQ,dress,data\images\pics\B00937VQIQ.png
B00GX9SPR2,"['more revealing and v shaped at the cleavage.', 'the dress has many colors and more revealing']",cap.dress.train.json,B00A76ZL3S,dress,data\images\pics\B00GX9SPR2.png
B003XIHXW4,"['Is more evening and less whimsical', ' patterned and has sleeves']",cap.dress.train.json,B009H29KIU,dress,data\images\pics\B003XIHXW4.png
B00CJTAM30,"['is short and classy', 'is hatched red and black and shorter with a jacket like top.']",cap.dress.train.json,B00GOITRZG,dress,data\images\pics\B00CJTAM30.png
B007IXDC7U,"['Has more coverage and is more colorful', 'has a unique art pattern and is darker']",cap.dress.train.json,B008J7I8LY,dress,data\images\pics\B007IXDC7U.png
B0031M9YRO,"['has camo pattern', 'is blue with stripes']",cap.dress.train.json,B00378KQO2,dress,data\images\pics\B0031M9YRO.png
B008LR38J4,"['is striped', 'has black and white stripes and fits similarly.']",cap.dress.train.json,B00AKB3ZC4,dress,data\images\pics\B008LR38J4.png
B0054O6H4A,"[' white in color', 'it is white and red and less revealing']",cap.dress.train.json,B00763VYJU,dress,data\images\pics\B0054O6H4A.png
B0054R7P3Y,"['is green and smaller in size', 'A vibrant green is a more textured fabric']",cap.dress.train.json,B008LVG8GU,dress,data\images\pics\B0054R7P3Y.png
B00EIQD91E,"['is strapless', 'is more red and less sleeved']",cap.dress.train.json,B007NLX0ZQ,dress,data\images\pics\B00EIQD91E.png
B0077LFHMG,"['is white with black accents', 'has long sleeves and is blue patterned']",cap.dress.train.json,B00CBUSHU2,dress,data\images\pics\B0077LFHMG.png
B00833D6NO,"['is purple and sleevless', 'a fuchsia ruffled plunge neckline with high low skirt']",cap.dress.train.json,B00CZ6G6GE,dress,data\images\pics\B00833D6NO.png
B00857SK2K,"['sleeveless and solid yellow', 'is yellow with a halter top']",cap.dress.train.json,B005W2G4HY,dress,data\images\pics\B00857SK2K.png
B007N6ZN5G,"['is less revealing', 'has more color and sleeves']",cap.dress.train.json,B007N6ZJNM,dress,data\images\pics\B007N6ZN5G.png
B00D65PZPQ,"['is more revealing and stripped', ' and has shorter sleeves']",cap.dress.train.json,B00845RYZW,dress,data\images\pics\B00D65PZPQ.png
B00AHGAAUW,"['has longer sleeves', 'is grey and white with a tie waist']",cap.dress.train.json,B007Z37CJC,dress,data\images\pics\B00AHGAAUW.png
B00BAY3QCE,"['has more lace and is more provocative', 'is black']",cap.dress.train.json,B009WU0Y4G,dress,data\images\pics\B00BAY3QCE.png
B003XZWE3A,"['is darker and has longer sleeves', 'is black and short']",cap.dress.train.json,B00AW1R16I,dress,data\images\pics\B003XZWE3A.png
B008R527JW,"['Is solid and darker with long sleeves.', 'is darker and has longer sleeves']",cap.dress.train.json,B008FEOHC0,dress,data\images\pics\B008R527JW.png
B008OVOV8Y,"['is brown shaded', 'is long sleeved and a lined']",cap.dress.train.json,B007WAD292,dress,data\images\pics\B008OVOV8Y.png
B00DFW140K,"['has longer sleeves in a darker color', 'Is a lighter coloring with flowers and no sleeves.']",cap.dress.train.json,B0050JBWCQ,dress,data\images\pics\B00DFW140K.png
B009UZSZBW,"['is darker', 'is black']",cap.dress.train.json,B005X0AUFM,dress,data\images\pics\B009UZSZBW.png
B002CJFNEK,"['has a one shoulder sleeve', 'Is lighter in color and has a different neckline']",cap.dress.train.json,B005XEN2PS,dress,data\images\pics\B002CJFNEK.png
B00DR7EKRW,"['is identical', 'is a bit more flowing']",cap.dress.train.json,B00DR7EKPY,dress,data\images\pics\B00DR7EKRW.png
B003U6XVXE,"['Is longer in solid dark color', 'is black with longer sleeves']",cap.dress.train.json,B007R9TF1M,dress,data\images\pics\B003U6XVXE.png
B0072IKV9S,"[' and red pattern', 'is brown with short sleeves']",cap.dress.train.json,B004P2KWHA,dress,data\images\pics\B0072IKV9S.png
B00C6XKSYW,"['is red with longer sleeves', 'is red with a bow tied in the front']",cap.dress.train.json,B008CO7ODM,dress,data\images\pics\B00C6XKSYW.png
B0035WTC5E,"['Has a flared skirt and solid straps.', 'has more colors and longer']",cap.dress.train.json,B0033PRQ7E,dress,data\images\pics\B0035WTC5E.png
B004JU2BAY,"['is flowery and brightly colored', 'is longer with purple and white pattern']",cap.dress.train.json,B004JXVVCK,dress,data\images\pics\B004JU2BAY.png
B00307RLL6,"['is lighter', 'is bright yellow']",cap.dress.train.json,B00BBKYSJM,dress,data\images\pics\B00307RLL6.png
B008ZSN7M2,"['has a tube top and has more ruffles', 'Is shorter and sexier']",cap.dress.train.json,B00BU4TLH8,dress,data\images\pics\B008ZSN7M2.png
B00DSI8OQS,"['is similar but more coloured with more blues and black', 'is more blue']",cap.dress.train.json,B008LRMY26,dress,data\images\pics\B00DSI8OQS.png
B0083JA40Q,"['dark long sleeve dress with cow neck collar', 'Is more casual  with  longer sleeves']",cap.dress.train.json,B006G2AJFM,dress,data\images\pics\B0083JA40Q.png
B000Y3M52Y,"['is less revealing with a floral pattern', 'has longer sleeves and pattern']",cap.dress.train.json,B00DYB1Q28,dress,data\images\pics\B000Y3M52Y.png
B0095FP38K,"['is white with closed neck', 'is almost all white with little black lace']",cap.dress.train.json,B00EEJU2TC,dress,data\images\pics\B0095FP38K.png
B008EMCCFC,"['Is tighter with a cold shoulder.', ' excluding the shoulders.']",cap.dress.train.json,B005M0RI6C,dress,data\images\pics\B008EMCCFC.png
